[ERROR] - 2017-01-11 21:51:07,092 - CefSharp.WinForms.Example.Mapper.RawDataFactoryMapper.insertData - Authentication to host '192.168.1.100' for user 'root' using method 'mysql_native_password' failed with message: Access denied for user 'root'@'192.168.1.100' to database 'wechat_msg'
[ERROR] - 2017-01-11 21:51:07,717 - CefSharp.WinForms.Example.Mapper.RawDataFactoryMapper.insertData - Authentication to host '192.168.1.100' for user 'root' using method 'mysql_native_password' failed with message: Access denied for user 'root'@'192.168.1.100' to database 'wechat_msg'
[ERROR] - 2017-01-11 21:51:08,139 - CefSharp.WinForms.Example.Mapper.RawDataFactoryMapper.insertData - Authentication to host '192.168.1.100' for user 'root' using method 'mysql_native_password' failed with message: Access denied for user 'root'@'192.168.1.100' to database 'wechat_msg'
[ERROR] - 2017-01-11 21:51:08,701 - CefSharp.WinForms.Example.Mapper.RawDataFactoryMapper.insertData - Authentication to host '192.168.1.100' for user 'root' using method 'mysql_native_password' failed with message: Access denied for user 'root'@'192.168.1.100' to database 'wechat_msg'
[ERROR] - 2017-01-11 21:51:09,170 - CefSharp.WinForms.Example.Mapper.RawDataFactoryMapper.insertData - Authentication to host '192.168.1.100' for user 'root' using method 'mysql_native_password' failed with message: Access denied for user 'root'@'192.168.1.100' to database 'wechat_msg'
[ERROR] - 2017-01-11 21:51:09,717 - CefSharp.WinForms.Example.Mapper.RawDataFactoryMapper.insertData - Authentication to host '192.168.1.100' for user 'root' using method 'mysql_native_password' failed with message: Access denied for user 'root'@'192.168.1.100' to database 'wechat_msg'
[ERROR] - 2017-01-11 21:51:10,232 - CefSharp.WinForms.Example.Mapper.RawDataFactoryMapper.insertData - Authentication to host '192.168.1.100' for user 'root' using method 'mysql_native_password' failed with message: Access denied for user 'root'@'192.168.1.100' to database 'wechat_msg'
[ERROR] - 2017-01-11 21:51:10,764 - CefSharp.WinForms.Example.Mapper.RawDataFactoryMapper.insertData - Authentication to host '192.168.1.100' for user 'root' using method 'mysql_native_password' failed with message: Access denied for user 'root'@'192.168.1.100' to database 'wechat_msg'
[ERROR] - 2017-01-11 21:51:11,279 - CefSharp.WinForms.Example.Mapper.RawDataFactoryMapper.insertData - Authentication to host '192.168.1.100' for user 'root' using method 'mysql_native_password' failed with message: Access denied for user 'root'@'192.168.1.100' to database 'wechat_msg'
[ERROR] - 2017-01-11 21:51:11,795 - CefSharp.WinForms.Example.Mapper.RawDataFactoryMapper.insertData - Authentication to host '192.168.1.100' for user 'root' using method 'mysql_native_password' failed with message: Access denied for user 'root'@'192.168.1.100' to database 'wechat_msg'
[ERROR] - 2017-01-11 21:51:12,373 - CefSharp.WinForms.Example.Mapper.RawDataFactoryMapper.insertData - Authentication to host '192.168.1.100' for user 'root' using method 'mysql_native_password' failed with message: Access denied for user 'root'@'192.168.1.100' to database 'wechat_msg'
[ERROR] - 2017-01-11 21:51:12,717 - CefSharp.WinForms.Example.Mapper.RawDataFactoryMapper.insertData - Authentication to host '192.168.1.100' for user 'root' using method 'mysql_native_password' failed with message: Access denied for user 'root'@'192.168.1.100' to database 'wechat_msg'
[ERROR] - 2017-01-11 21:51:13,310 - CefSharp.WinForms.Example.Mapper.RawDataFactoryMapper.insertData - Authentication to host '192.168.1.100' for user 'root' using method 'mysql_native_password' failed with message: Access denied for user 'root'@'192.168.1.100' to database 'wechat_msg'
[ERROR] - 2017-01-11 21:51:13,732 - CefSharp.WinForms.Example.Mapper.RawDataFactoryMapper.insertData - Authentication to host '192.168.1.100' for user 'root' using method 'mysql_native_password' failed with message: Access denied for user 'root'@'192.168.1.100' to database 'wechat_msg'
[ERROR] - 2017-01-11 21:51:14,264 - CefSharp.WinForms.Example.Mapper.RawDataFactoryMapper.insertData - Authentication to host '192.168.1.100' for user 'root' using method 'mysql_native_password' failed with message: Access denied for user 'root'@'192.168.1.100' to database 'wechat_msg'
[ERROR] - 2017-01-11 21:51:14,685 - CefSharp.WinForms.Example.Mapper.RawDataFactoryMapper.insertData - Authentication to host '192.168.1.100' for user 'root' using method 'mysql_native_password' failed with message: Access denied for user 'root'@'192.168.1.100' to database 'wechat_msg'
[ERROR] - 2017-01-11 21:51:15,279 - CefSharp.WinForms.Example.Mapper.RawDataFactoryMapper.insertData - Authentication to host '192.168.1.100' for user 'root' using method 'mysql_native_password' failed with message: Access denied for user 'root'@'192.168.1.100' to database 'wechat_msg'
[ERROR] - 2017-01-11 21:51:15,748 - CefSharp.WinForms.Example.Mapper.RawDataFactoryMapper.insertData - Authentication to host '192.168.1.100' for user 'root' using method 'mysql_native_password' failed with message: Access denied for user 'root'@'192.168.1.100' to database 'wechat_msg'
[ERROR] - 2017-01-11 21:51:16,248 - CefSharp.WinForms.Example.Mapper.RawDataFactoryMapper.insertData - Authentication to host '192.168.1.100' for user 'root' using method 'mysql_native_password' failed with message: Access denied for user 'root'@'192.168.1.100' to database 'wechat_msg'
[ERROR] - 2017-01-11 21:51:16,717 - CefSharp.WinForms.Example.Mapper.RawDataFactoryMapper.insertData - Authentication to host '192.168.1.100' for user 'root' using method 'mysql_native_password' failed with message: Access denied for user 'root'@'192.168.1.100' to database 'wechat_msg'
[ERROR] - 2017-01-11 21:51:17,279 - CefSharp.WinForms.Example.Mapper.RawDataFactoryMapper.insertData - Authentication to host '192.168.1.100' for user 'root' using method 'mysql_native_password' failed with message: Access denied for user 'root'@'192.168.1.100' to database 'wechat_msg'
[ERROR] - 2017-01-12 09:55:44,505 - CefSharp.WinForms.Example.Mapper.RawDataFactoryMapper.insertData - Unable to connect to any of the specified MySQL hosts.
[ERROR] - 2017-01-12 09:55:59,708 - CefSharp.WinForms.Example.Mapper.RawDataFactoryMapper.insertData - Unable to connect to any of the specified MySQL hosts.
[ERROR] - 2017-01-12 09:56:14,926 - CefSharp.WinForms.Example.Mapper.RawDataFactoryMapper.insertData - Unable to connect to any of the specified MySQL hosts.
[ERROR] - 2017-01-12 09:56:29,958 - CefSharp.WinForms.Example.Mapper.RawDataFactoryMapper.insertData - Unable to connect to any of the specified MySQL hosts.
[ERROR] - 2017-01-12 09:56:45,005 - CefSharp.WinForms.Example.Mapper.RawDataFactoryMapper.insertData - Unable to connect to any of the specified MySQL hosts.
[ERROR] - 2017-01-12 16:56:49,099 - CefSharp.WinForms.Example.Mapper.WxAccountMapper.updateStatus - Database is not open
System.InvalidOperationException: Database is not open
   在 System.Data.SQLite.SQLiteCommand.InitializeForReader()
   在 System.Data.SQLite.SQLiteCommand.ExecuteReader(CommandBehavior behavior)
   在 System.Data.SQLite.SQLiteCommand.ExecuteNonQuery(CommandBehavior behavior)
   在 System.Data.SQLite.SQLiteCommand.ExecuteNonQuery()
   在 CefSharp.WinForms.Example.Mapper.WxAccountMapper.updateStatus(WxAccount account) 位置 c:\project\CefSharp-v1.25.8-binaries-mysql\CefSharp.WinForms.Example\Mapper\WxAccountMapper.cs:行号 46
[ERROR] - 2017-01-12 16:56:49,130 - CefSharp.WinForms.Example.Mapper.WxAccountMapper.updateStatus - Database is not open
System.InvalidOperationException: Database is not open
   在 System.Data.SQLite.SQLiteCommand.InitializeForReader()
   在 System.Data.SQLite.SQLiteCommand.ExecuteReader(CommandBehavior behavior)
   在 System.Data.SQLite.SQLiteCommand.ExecuteNonQuery(CommandBehavior behavior)
   在 System.Data.SQLite.SQLiteCommand.ExecuteNonQuery()
   在 CefSharp.WinForms.Example.Mapper.WxAccountMapper.updateStatus(WxAccount account) 位置 c:\project\CefSharp-v1.25.8-binaries-mysql\CefSharp.WinForms.Example\Mapper\WxAccountMapper.cs:行号 46
[ERROR] - 2017-01-12 17:03:01,157 - CefSharp.WinForms.Example.Mapper.WxAccountMapper.updateStatus - Connection must be valid and open.
System.InvalidOperationException: Connection must be valid and open.
   在 MySql.Data.MySqlClient.MySqlConnection.Throw(Exception ex)
   在 MySql.Data.MySqlClient.MySqlCommand.Throw(Exception ex)
   在 MySql.Data.MySqlClient.MySqlCommand.CheckState()
   在 MySql.Data.MySqlClient.MySqlCommand.ExecuteReader(CommandBehavior behavior)
   在 MySql.Data.MySqlClient.MySqlCommand.ExecuteReader()
   在 MySql.Data.MySqlClient.MySqlCommand.ExecuteNonQuery()
   在 CefSharp.WinForms.Example.Mapper.WxAccountMapper.updateStatus(WxAccount account) 位置 c:\project\CefSharp-v1.25.8-binaries-mysql\CefSharp.WinForms.Example\Mapper\WxAccountMapper.cs:行号 30
[ERROR] - 2017-01-12 17:03:01,188 - CefSharp.WinForms.Example.Mapper.WxAccountMapper.updateStatus - Connection must be valid and open.
System.InvalidOperationException: Connection must be valid and open.
   在 MySql.Data.MySqlClient.MySqlConnection.Throw(Exception ex)
   在 MySql.Data.MySqlClient.MySqlCommand.Throw(Exception ex)
   在 MySql.Data.MySqlClient.MySqlCommand.CheckState()
   在 MySql.Data.MySqlClient.MySqlCommand.ExecuteReader(CommandBehavior behavior)
   在 MySql.Data.MySqlClient.MySqlCommand.ExecuteReader()
   在 MySql.Data.MySqlClient.MySqlCommand.ExecuteNonQuery()
   在 CefSharp.WinForms.Example.Mapper.WxAccountMapper.updateStatus(WxAccount account) 位置 c:\project\CefSharp-v1.25.8-binaries-mysql\CefSharp.WinForms.Example\Mapper\WxAccountMapper.cs:行号 30
[ERROR] - 2017-01-14 09:53:18,670 - CefSharp.WinForms.Example.Mapper.WxAccountMapper.updateStatus - Unable to connect to any of the specified MySQL hosts.
MySql.Data.MySqlClient.MySqlException (0x80004005): Unable to connect to any of the specified MySQL hosts.
   在 MySql.Data.MySqlClient.NativeDriver.Open()
   在 MySql.Data.MySqlClient.Driver.Open()
   在 MySql.Data.MySqlClient.Driver.Create(MySqlConnectionStringBuilder settings)
   在 MySql.Data.MySqlClient.MySqlPool.CreateNewPooledConnection()
   在 MySql.Data.MySqlClient.MySqlPool.GetPooledConnection()
   在 MySql.Data.MySqlClient.MySqlPool.TryToGetDriver()
   在 MySql.Data.MySqlClient.MySqlPool.GetConnection()
   在 MySql.Data.MySqlClient.MySqlConnection.Open()
   在 CefSharp.WinForms.Example.Mapper.WxAccountMapper.updateStatus(WxAccount account) 位置 c:\project\CefSharp-v1.25.8-binaries-mysql\CefSharp.WinForms.Example\Mapper\WxAccountMapper.cs:行号 22
[ERROR] - 2017-01-14 09:53:20,076 - CefSharp.WinForms.Example.Mapper.WxAccountMapper.updateStatus - Unable to connect to any of the specified MySQL hosts.
MySql.Data.MySqlClient.MySqlException (0x80004005): Unable to connect to any of the specified MySQL hosts.
   在 MySql.Data.MySqlClient.NativeDriver.Open()
   在 MySql.Data.MySqlClient.Driver.Open()
   在 MySql.Data.MySqlClient.Driver.Create(MySqlConnectionStringBuilder settings)
   在 MySql.Data.MySqlClient.MySqlPool.CreateNewPooledConnection()
   在 MySql.Data.MySqlClient.MySqlPool.GetPooledConnection()
   在 MySql.Data.MySqlClient.MySqlPool.TryToGetDriver()
   在 MySql.Data.MySqlClient.MySqlPool.GetConnection()
   在 MySql.Data.MySqlClient.MySqlConnection.Open()
   在 CefSharp.WinForms.Example.Mapper.WxAccountMapper.updateStatus(WxAccount account) 位置 c:\project\CefSharp-v1.25.8-binaries-mysql\CefSharp.WinForms.Example\Mapper\WxAccountMapper.cs:行号 22
[ERROR] - 2017-01-14 09:53:21,311 - CefSharp.WinForms.Example.Mapper.RawDataFactoryMapper.insertData - Unable to connect to any of the specified MySQL hosts.
[ERROR] - 2017-01-14 09:53:23,748 - CefSharp.WinForms.Example.Mapper.RawDataFactoryMapper.insertData - Unable to connect to any of the specified MySQL hosts.
[ERROR] - 2017-01-14 09:53:25,498 - CefSharp.WinForms.Example.Mapper.RawDataFactoryMapper.insertData - Unable to connect to any of the specified MySQL hosts.
[ERROR] - 2017-01-14 09:53:26,920 - CefSharp.WinForms.Example.Mapper.RawDataFactoryMapper.insertData - Unable to connect to any of the specified MySQL hosts.
[ERROR] - 2017-01-15 12:09:09,082 - CefSharp.WinForms.Example.Mapper.WxAccountMapper.updateStatus - Unable to connect to any of the specified MySQL hosts.
MySql.Data.MySqlClient.MySqlException (0x80004005): Unable to connect to any of the specified MySQL hosts.
   在 MySql.Data.MySqlClient.NativeDriver.Open()
   在 MySql.Data.MySqlClient.Driver.Open()
   在 MySql.Data.MySqlClient.Driver.Create(MySqlConnectionStringBuilder settings)
   在 MySql.Data.MySqlClient.MySqlPool.CreateNewPooledConnection()
   在 MySql.Data.MySqlClient.MySqlPool.GetPooledConnection()
   在 MySql.Data.MySqlClient.MySqlPool.TryToGetDriver()
   在 MySql.Data.MySqlClient.MySqlPool.GetConnection()
   在 MySql.Data.MySqlClient.MySqlConnection.Open()
   在 CefSharp.WinForms.Example.Mapper.WxAccountMapper.updateStatus(WxAccount account) 位置 c:\project\CefSharp-v1.25.8-binaries-mysql\CefSharp.WinForms.Example\Mapper\WxAccountMapper.cs:行号 22
[ERROR] - 2017-01-15 12:09:10,504 - CefSharp.WinForms.Example.Mapper.WxAccountMapper.updateStatus - Unable to connect to any of the specified MySQL hosts.
MySql.Data.MySqlClient.MySqlException (0x80004005): Unable to connect to any of the specified MySQL hosts.
   在 MySql.Data.MySqlClient.NativeDriver.Open()
   在 MySql.Data.MySqlClient.Driver.Open()
   在 MySql.Data.MySqlClient.Driver.Create(MySqlConnectionStringBuilder settings)
   在 MySql.Data.MySqlClient.MySqlPool.CreateNewPooledConnection()
   在 MySql.Data.MySqlClient.MySqlPool.GetPooledConnection()
   在 MySql.Data.MySqlClient.MySqlPool.TryToGetDriver()
   在 MySql.Data.MySqlClient.MySqlPool.GetConnection()
   在 MySql.Data.MySqlClient.MySqlConnection.Open()
   在 CefSharp.WinForms.Example.Mapper.WxAccountMapper.updateStatus(WxAccount account) 位置 c:\project\CefSharp-v1.25.8-binaries-mysql\CefSharp.WinForms.Example\Mapper\WxAccountMapper.cs:行号 22
[ERROR] - 2017-01-15 12:09:11,598 - CefSharp.WinForms.Example.Mapper.RawDataFactoryMapper.insertData - Unable to connect to any of the specified MySQL hosts.
[ERROR] - 2017-01-15 12:09:11,817 - CefSharp.WinForms.Example.Mapper.RawDataFactoryMapper.insertData - Unable to connect to any of the specified MySQL hosts.
[ERROR] - 2017-01-15 12:09:12,348 - CefSharp.WinForms.Example.Mapper.RawDataFactoryMapper.insertData - Unable to connect to any of the specified MySQL hosts.
[ERROR] - 2017-01-15 12:09:12,676 - CefSharp.WinForms.Example.Mapper.RawDataFactoryMapper.insertData - Unable to connect to any of the specified MySQL hosts.
[ERROR] - 2017-01-15 12:09:18,692 - CefSharp.WinForms.Example.Mapper.RawDataFactoryMapper.insertData - Unable to connect to any of the specified MySQL hosts.
[ERROR] - 2017-01-15 12:09:19,910 - CefSharp.WinForms.Example.Mapper.RawDataFactoryMapper.insertData - Unable to connect to any of the specified MySQL hosts.
[ERROR] - 2017-02-20 17:59:24,281 - CefSharp.WinForms.Example.Mapper.SysUserMapper.checklogin - Unknown column 'laker' in 'where clause'
MySql.Data.MySqlClient.MySqlException (0x80004005): Unknown column 'laker' in 'where clause'
   在 MySql.Data.MySqlClient.MySqlStream.ReadPacket()
   在 MySql.Data.MySqlClient.NativeDriver.GetResult(Int32& affectedRow, Int64& insertedId)
   在 MySql.Data.MySqlClient.Driver.GetResult(Int32 statementId, Int32& affectedRows, Int64& insertedId)
   在 MySql.Data.MySqlClient.Driver.NextResult(Int32 statementId, Boolean force)
   在 MySql.Data.MySqlClient.MySqlDataReader.NextResult()
   在 MySql.Data.MySqlClient.MySqlCommand.ExecuteReader(CommandBehavior behavior)
   在 MySql.Data.MySqlClient.MySqlCommand.ExecuteReader()
   在 CefSharp.WinForms.Example.Mapper.SysUserMapper.checklogin(SysUser user) 位置 c:\project\CefSharp-v1.25.8-binaries-mysql\CefSharp.WinForms.Example\Mapper\SysUserMapper.cs:行号 26
[ERROR] - 2017-02-20 21:04:44,919 - CefSharp.WinForms.Example.Mapper.WxAccountMapper.updateStatus - Duplicate entry '2188710002' for key 'PRIMARY'
MySql.Data.MySqlClient.MySqlException (0x80004005): Duplicate entry '2188710002' for key 'PRIMARY'
   在 MySql.Data.MySqlClient.MySqlStream.ReadPacket()
   在 MySql.Data.MySqlClient.NativeDriver.GetResult(Int32& affectedRow, Int64& insertedId)
   在 MySql.Data.MySqlClient.Driver.GetResult(Int32 statementId, Int32& affectedRows, Int64& insertedId)
   在 MySql.Data.MySqlClient.Driver.NextResult(Int32 statementId, Boolean force)
   在 MySql.Data.MySqlClient.MySqlDataReader.NextResult()
   在 MySql.Data.MySqlClient.MySqlCommand.ExecuteReader(CommandBehavior behavior)
   在 MySql.Data.MySqlClient.MySqlCommand.ExecuteReader()
   在 MySql.Data.MySqlClient.MySqlCommand.ExecuteNonQuery()
   在 CefSharp.WinForms.Example.Mapper.WxAccountMapper.updateStatus(WxAccount account) 位置 c:\project\CefSharp-v1.25.8-binaries-mysql\CefSharp.WinForms.Example\Mapper\WxAccountMapper.cs:行号 29
[ERROR] - 2017-02-20 21:04:44,997 - CefSharp.WinForms.Example.Mapper.WxAccountMapper.updateStatus - Duplicate entry '2188710002' for key 'PRIMARY'
MySql.Data.MySqlClient.MySqlException (0x80004005): Duplicate entry '2188710002' for key 'PRIMARY'
   在 MySql.Data.MySqlClient.MySqlStream.ReadPacket()
   在 MySql.Data.MySqlClient.NativeDriver.GetResult(Int32& affectedRow, Int64& insertedId)
   在 MySql.Data.MySqlClient.Driver.GetResult(Int32 statementId, Int32& affectedRows, Int64& insertedId)
   在 MySql.Data.MySqlClient.Driver.NextResult(Int32 statementId, Boolean force)
   在 MySql.Data.MySqlClient.MySqlDataReader.NextResult()
   在 MySql.Data.MySqlClient.MySqlCommand.ExecuteReader(CommandBehavior behavior)
   在 MySql.Data.MySqlClient.MySqlCommand.ExecuteReader()
   在 MySql.Data.MySqlClient.MySqlCommand.ExecuteNonQuery()
   在 CefSharp.WinForms.Example.Mapper.WxAccountMapper.updateStatus(WxAccount account) 位置 c:\project\CefSharp-v1.25.8-binaries-mysql\CefSharp.WinForms.Example\Mapper\WxAccountMapper.cs:行号 29
[ERROR] - 2017-02-21 22:03:47,590 - CefSharp.WinForms.Example.Mapper.WxAccountMapper.updateStatus - There is already an open DataReader associated with this Connection which must be closed first.
MySql.Data.MySqlClient.MySqlException (0x80004005): There is already an open DataReader associated with this Connection which must be closed first.
   在 MySql.Data.MySqlClient.ExceptionInterceptor.Throw(Exception exception)
   在 MySql.Data.MySqlClient.MySqlConnection.Throw(Exception ex)
   在 MySql.Data.MySqlClient.MySqlCommand.Throw(Exception ex)
   在 MySql.Data.MySqlClient.MySqlCommand.CheckState()
   在 MySql.Data.MySqlClient.MySqlCommand.ExecuteReader(CommandBehavior behavior)
   在 MySql.Data.MySqlClient.MySqlCommand.ExecuteReader()
   在 MySql.Data.MySqlClient.MySqlCommand.ExecuteNonQuery()
   在 CefSharp.WinForms.Example.Mapper.WxAccountMapper.updateStatus(WxAccount account) 位置 c:\project\CefSharp-v1.25.8-binaries-mysql\CefSharp.WinForms.Example\Mapper\WxAccountMapper.cs:行号 46
[ERROR] - 2017-02-21 22:03:47,621 - CefSharp.WinForms.Example.Mapper.WxAccountMapper.updateStatus - There is already an open DataReader associated with this Connection which must be closed first.
MySql.Data.MySqlClient.MySqlException (0x80004005): There is already an open DataReader associated with this Connection which must be closed first.
   在 MySql.Data.MySqlClient.ExceptionInterceptor.Throw(Exception exception)
   在 MySql.Data.MySqlClient.MySqlConnection.Throw(Exception ex)
   在 MySql.Data.MySqlClient.MySqlCommand.Throw(Exception ex)
   在 MySql.Data.MySqlClient.MySqlCommand.CheckState()
   在 MySql.Data.MySqlClient.MySqlCommand.ExecuteReader(CommandBehavior behavior)
   在 MySql.Data.MySqlClient.MySqlCommand.ExecuteReader()
   在 MySql.Data.MySqlClient.MySqlCommand.ExecuteNonQuery()
   在 CefSharp.WinForms.Example.Mapper.WxAccountMapper.updateStatus(WxAccount account) 位置 c:\project\CefSharp-v1.25.8-binaries-mysql\CefSharp.WinForms.Example\Mapper\WxAccountMapper.cs:行号 46
[ERROR] - 2017-02-21 22:04:26,858 - CefSharp.WinForms.Example.Mapper.WxAccountMapper.updateStatus - There is already an open DataReader associated with this Connection which must be closed first.
MySql.Data.MySqlClient.MySqlException (0x80004005): There is already an open DataReader associated with this Connection which must be closed first.
   在 MySql.Data.MySqlClient.ExceptionInterceptor.Throw(Exception exception)
   在 MySql.Data.MySqlClient.MySqlConnection.Throw(Exception ex)
   在 MySql.Data.MySqlClient.MySqlCommand.Throw(Exception ex)
   在 MySql.Data.MySqlClient.MySqlCommand.CheckState()
   在 MySql.Data.MySqlClient.MySqlCommand.ExecuteReader(CommandBehavior behavior)
   在 MySql.Data.MySqlClient.MySqlCommand.ExecuteReader()
   在 MySql.Data.MySqlClient.MySqlCommand.ExecuteNonQuery()
   在 CefSharp.WinForms.Example.Mapper.WxAccountMapper.updateStatus(WxAccount account) 位置 c:\project\CefSharp-v1.25.8-binaries-mysql\CefSharp.WinForms.Example\Mapper\WxAccountMapper.cs:行号 46
[ERROR] - 2017-02-21 22:04:28,514 - CefSharp.WinForms.Example.Mapper.WxAccountMapper.updateStatus - There is already an open DataReader associated with this Connection which must be closed first.
MySql.Data.MySqlClient.MySqlException (0x80004005): There is already an open DataReader associated with this Connection which must be closed first.
   在 MySql.Data.MySqlClient.ExceptionInterceptor.Throw(Exception exception)
   在 MySql.Data.MySqlClient.MySqlConnection.Throw(Exception ex)
   在 MySql.Data.MySqlClient.MySqlCommand.Throw(Exception ex)
   在 MySql.Data.MySqlClient.MySqlCommand.CheckState()
   在 MySql.Data.MySqlClient.MySqlCommand.ExecuteReader(CommandBehavior behavior)
   在 MySql.Data.MySqlClient.MySqlCommand.ExecuteReader()
   在 MySql.Data.MySqlClient.MySqlCommand.ExecuteNonQuery()
   在 CefSharp.WinForms.Example.Mapper.WxAccountMapper.updateStatus(WxAccount account) 位置 c:\project\CefSharp-v1.25.8-binaries-mysql\CefSharp.WinForms.Example\Mapper\WxAccountMapper.cs:行号 46
[ERROR] - 2017-02-24 18:57:11,740 - CefSharp.WinForms.Example.Mapper.RawDataFactoryMapper.insertData - Unable to connect to any of the specified MySQL hosts.
[ERROR] - 2017-02-24 18:57:11,740 - CefSharp.WinForms.Example.Mapper.RawDataFactoryMapper.insertData - Unable to connect to any of the specified MySQL hosts.
[ERROR] - 2017-02-24 18:57:11,803 - CefSharp.WinForms.Example.Mapper.RawDataFactoryMapper.insertData - Unable to connect to any of the specified MySQL hosts.
[ERROR] - 2017-02-24 18:57:11,803 - CefSharp.WinForms.Example.Mapper.RawDataFactoryMapper.insertData - Unable to connect to any of the specified MySQL hosts.
[ERROR] - 2017-02-24 19:02:25,871 - CefSharp.WinForms.Example.Mapper.RawDataFactoryMapper.insertData - Unable to connect to any of the specified MySQL hosts.
[ERROR] - 2017-02-24 19:02:26,699 - CefSharp.WinForms.Example.Mapper.RawDataFactoryMapper.insertData - Unable to connect to any of the specified MySQL hosts.
[ERROR] - 2017-02-24 19:02:26,746 - CefSharp.WinForms.Example.Mapper.RawDataFactoryMapper.insertData - Unable to connect to any of the specified MySQL hosts.
[ERROR] - 2017-02-27 11:15:10,100 - CefSharp.WinForms.Example.LoginForm.loginbtn_Click - file read error!
[ERROR] - 2017-03-01 10:54:30,358 - CefSharp.WinForms.Example.Mapper.SysUserMapper.checkOrgValid - Unable to connect to any of the specified MySQL hosts.
MySql.Data.MySqlClient.MySqlException (0x80004005): Unable to connect to any of the specified MySQL hosts.
   在 MySql.Data.MySqlClient.NativeDriver.Open()
   在 MySql.Data.MySqlClient.Driver.Open()
   在 MySql.Data.MySqlClient.Driver.Create(MySqlConnectionStringBuilder settings)
   在 MySql.Data.MySqlClient.MySqlPool.CreateNewPooledConnection()
   在 MySql.Data.MySqlClient.MySqlPool.GetPooledConnection()
   在 MySql.Data.MySqlClient.MySqlPool.TryToGetDriver()
   在 MySql.Data.MySqlClient.MySqlPool.GetConnection()
   在 MySql.Data.MySqlClient.MySqlConnection.Open()
   在 CefSharp.WinForms.Example.Mapper.SysUserMapper.checkOrgValid(String orgId) 位置 c:\project\CefSharp-v1.25.8-binaries-mysql - secure\CefSharp.WinForms.Example\Mapper\SysUserMapper.cs:行号 23
[ERROR] - 2017-03-01 11:01:11,184 - CefSharp.WinForms.Example.Mapper.SysUserMapper.checkOrgValid - Unable to connect to any of the specified MySQL hosts.
MySql.Data.MySqlClient.MySqlException (0x80004005): Unable to connect to any of the specified MySQL hosts.
   在 MySql.Data.MySqlClient.NativeDriver.Open()
   在 MySql.Data.MySqlClient.Driver.Open()
   在 MySql.Data.MySqlClient.Driver.Create(MySqlConnectionStringBuilder settings)
   在 MySql.Data.MySqlClient.MySqlPool.CreateNewPooledConnection()
   在 MySql.Data.MySqlClient.MySqlPool.GetPooledConnection()
   在 MySql.Data.MySqlClient.MySqlPool.TryToGetDriver()
   在 MySql.Data.MySqlClient.MySqlPool.GetConnection()
   在 MySql.Data.MySqlClient.MySqlConnection.Open()
   在 CefSharp.WinForms.Example.Mapper.SysUserMapper.checkOrgValid(String orgId) 位置 c:\project\CefSharp-v1.25.8-binaries-mysql - secure\CefSharp.WinForms.Example\Mapper\SysUserMapper.cs:行号 23
[ERROR] - 2017-03-01 11:04:18,278 - CefSharp.WinForms.Example.Mapper.SysUserMapper.checkOrgValid - Unable to connect to any of the specified MySQL hosts.
MySql.Data.MySqlClient.MySqlException (0x80004005): Unable to connect to any of the specified MySQL hosts.
   在 MySql.Data.MySqlClient.NativeDriver.Open()
   在 MySql.Data.MySqlClient.Driver.Open()
   在 MySql.Data.MySqlClient.Driver.Create(MySqlConnectionStringBuilder settings)
   在 MySql.Data.MySqlClient.MySqlPool.CreateNewPooledConnection()
   在 MySql.Data.MySqlClient.MySqlPool.GetPooledConnection()
   在 MySql.Data.MySqlClient.MySqlPool.TryToGetDriver()
   在 MySql.Data.MySqlClient.MySqlPool.GetConnection()
   在 MySql.Data.MySqlClient.MySqlConnection.Open()
   在 CefSharp.WinForms.Example.Mapper.SysUserMapper.checkOrgValid(String orgId) 位置 c:\project\CefSharp-v1.25.8-binaries-mysql - secure\CefSharp.WinForms.Example\Mapper\SysUserMapper.cs:行号 23
[ERROR] - 2017-03-01 11:06:44,374 - CefSharp.WinForms.Example.LoginForm.loginbtn_Click - file read error!
[ERROR] - 2017-03-01 11:12:22,062 - CefSharp.WinForms.Example.LoginForm.loginbtn_Click - file read error!
[ERROR] - 2017-03-01 11:18:37,966 - CefSharp.WinForms.Example.LoginForm.loginbtn_Click - file read error!
[ERROR] - 2017-03-01 11:19:36,116 - CefSharp.WinForms.Example.Mapper.SysUserMapper.checkOrgValid - The connection is already open.
System.InvalidOperationException: The connection is already open.
   在 MySql.Data.MySqlClient.ExceptionInterceptor.Throw(Exception exception)
   在 MySql.Data.MySqlClient.MySqlConnection.Throw(Exception ex)
   在 MySql.Data.MySqlClient.MySqlConnection.Open()
   在 CefSharp.WinForms.Example.Mapper.SysUserMapper.checkOrgValid(String orgId) 位置 c:\project\CefSharp-v1.25.8-binaries-mysql - secure\CefSharp.WinForms.Example\Mapper\SysUserMapper.cs:行号 23
[ERROR] - 2017-03-01 11:22:36,061 - CefSharp.WinForms.Example.LoginForm.loginbtn_Click - file read error!
[ERROR] - 2017-03-01 11:22:44,029 - CefSharp.WinForms.Example.LoginForm.loginbtn_Click - file read error!
[ERROR] - 2017-03-01 11:22:52,123 - CefSharp.WinForms.Example.LoginForm.loginbtn_Click - file read error!
[ERROR] - 2017-03-01 11:23:13,404 - CefSharp.WinForms.Example.LoginForm.loginbtn_Click - file read error!
[ERROR] - 2017-03-01 16:43:37,140 - CefSharp.WinForms.Example.Mapper.SysUserMapper.checkValid - 发生一个或多个错误。
